CarParkID,Development,LotType,Agency,id,lat,lng
SK46,BLK 312 ANCHORVALE LANE,C,HDB,SK46_C,1.392199196,103.8851114
SK47,BLK 310 ANCHORVALE ROAD,C,HDB,SK47_C,1.390358119,103.8851823
SK48,BLK 321 ANCHORVALE DRIVE,C,HDB,SK48_C,1.390204066,103.8915078
SK49,BLK 319 ANCHORVALE DRIVE,C,HDB,SK49_C,1.39051302,103.8904558
SK50,BLK 323 SENGKANG EAST WAY,C,HDB,SK50_C,1.393274849,103.8925612
SK51,BLK 325 SENGKANG EAST WAY,C,HDB,SK51_C,1.393612513,103.8914761
SK52,"BLK 318,316A-316C SK52/56 ANCHORVALE LINK",C,HDB,SK52_C,1.392328842,103.8899065
SK53,"BLK 313,315A-315C SK53/57 ANCHORVALE ROAD",C,HDB,SK53_C,1.392558479,103.887374
SK54,BLK 184 RIVERVALE CRESCENT,C,HDB,SK54_C,1.391997893,103.9082574
SK55,BLK 160 RIVERVALE CRESCENT,C,HDB,SK55_C,1.387144437,103.9077694
SK58,BLK 413 FERNVALE LINK,C,HDB,SK58_C,1.38944472,103.878212
SK59,BLK 263 COMPASSVALE STREET,C,HDB,SK59_C,1.395433668,103.8958422
SK60,BLK 404 FERNVALE LANE,C,HDB,SK60_C,1.387759583,103.87326
SK61,BLK 406 FERNVALE RD,C,HDB,SK61_C,1.38810499,103.8748573
SK62,BLK 408 FERNVALE RD,C,HDB,SK62_C,1.388882781,103.8767195
SK63,BLK 208 COMPASSVALE LANE,C,HDB,SK63_C,1.38404661,103.8979773
SK64,BLK 269 COMPASSVALE LINK,C,HDB,SK64_C,1.384390987,103.8957422
SK65,BLK 267 COMPASSVALE LINK,C,HDB,SK65_C,1.383647184,103.8970059
SK66,BLK 156A RIVERVALE CRESCENT,C,HDB,SK66_C,1.391666842,103.9069385
SK67,BLK 266 COMPASSVALE BOW,C,HDB,SK67_C,1.381947898,103.8970958
SK68,BLK 275 COMPASSVALE LINK,C,HDB,SK68_C,1.383065387,103.8942424
SK69,BLK 437 FERNVALE ROAD,C,HDB,SK69_C,1.392506225,103.876334
SK70,BLK 273 COMPASSVALE LINK,C,HDB,SK70_C,1.384295703,103.8947422
SK71,BLK 277 COMPASSVALE LINK,C,HDB,SK71_C,1.382077469,103.8941882
SK72,BLK 272 SENGKANG CENTRAL,C,HDB,SK72_C,1.38514135,103.8938882
SK73,BLK 270 SENGKANG CENTRAL,C,HDB,SK73_C,1.386111897,103.8942447
SK74,BLK 439 SENGKANG WEST AVE,C,HDB,SK74_C,1.392168391,103.8775962
SK75,BLK 441 FERNVALE ROAD,C,HDB,SK75_C,1.391610102,103.875111
SK76,BLK 210 COMPASSVALE LANE,C,HDB,SK76_C,1.385299504,103.9001179
SK77,BLK 410 FERNVALE ROAD,C,HDB,SK77_C,1.39031568,103.8765328
SK78,BLK 443 FERNVALE ROAD,C,HDB,SK78_C,1.391683899,103.8740703
SK79,BLK 212 COMPASSVALE DRIVE,C,HDB,SK79_C,1.386081383,103.9000334
SK80,BLK 434 FERNVALE ROAD,C,HDB,SK80_C,1.393921993,103.876526
SK81,BLK 446 JALAN KAYU,C,HDB,SK81_C,1.392027527,103.8732758
SK82,BLK 182 RIVERVALE CRESCENT,C,HDB,SK82_C,1.390945963,103.9093985
SK83,BLK 450 SENGKANG WEST WAY,C,HDB,SK83_C,1.394189407,103.8734051
SK84,BLK 180 RIVERVALE CRESCENT,C,HDB,SK84_C,1.389871314,103.9100192
SK85,BLK 430 FERNVALE LINK,C,HDB,SK85_C,1.394240249,103.8781373
SK86,BLK 432 SENGKANG WEST WAY,C,HDB,SK86_C,1.394381201,103.87716
SK87,BLK 448 SENGKANG WEST WAY,C,HDB,SK87_C,1.393152022,103.873122
SK88,BLK 451 SENGKANG WEST WAY,C,HDB,SK88_C,1.394021103,103.8741039
SK89,BLK 326 ANCHORVALE ROAD,C,HDB,SK89_C,1.394869673,103.888548
SK90,BLK 332 ANCHORVALE LINK,C,HDB,SK90_C,1.394852436,103.8923579
SK91,BLK 281 SENGKANG EAST AVE,C,HDB,SK91_C,1.385494391,103.891522
SK92,BLK 279 SENGKANG EAST AVE,C,HDB,SK92_C,1.386158412,103.8929012
SK93,BLK 453 FERNVALE ROAD,C,HDB,SK93_C,1.393937054,103.8753818
SK94,BLK 329 ANCHORVALE STREET,C,HDB,SK94_C,1.39636523,103.8893447
SK95,BLK 334 ANCHORVALE CRESCENT,C,HDB,SK95_C,1.397970335,103.8898572
SK96,BLK 440 FERNVALE LINK,C,HDB,SK96_C,1.39291337,103.8782509
SK97,BLK 350 ANCHORVALE ROAD,C,HDB,SK97_C,1.392860433,103.8862412
SK98,BLK 414 FERNVALE LINK,C,HDB,SK98_C,1.389592865,103.8800802
SK99,BLK 468 FERNVALE LINK,C,HDB,SK99_C,1.397023915,103.8785259
STAM,BLK 56A STRATHMORE AVENUE,Y,HDB,STAM_Y,1.292850191,103.8099398
STAM,BLK 56A STRATHMORE AVENUE,H,HDB,STAM_H,1.292850191,103.8099398
STAM,BLK 56A STRATHMORE AVENUE,C,HDB,STAM_C,1.292850191,103.8099398
STM1,BLK 169A STIRLING ROAD,H,HDB,STM1_H,1.290264277,103.8031927
STM1,BLK 169A STIRLING ROAD,C,HDB,STM1_C,1.290264277,103.8031927
STM1,BLK 169A STIRLING ROAD,Y,HDB,STM1_Y,1.290264277,103.8031927
STM2,BLK 171A STIRLING ROAD,Y,HDB,STM2_Y,1.2898291,103.8037024
STM2,BLK 171A STIRLING ROAD,H,HDB,STM2_H,1.2898291,103.8037024
STM2,BLK 171A STIRLING ROAD,C,HDB,STM2_C,1.2898291,103.8037024
STM3,BLK 168-171 STIRLING ROAD,Y,HDB,STM3_Y,1.289827051,103.8033265
STM3,BLK 168-171 STIRLING ROAD,H,HDB,STM3_H,1.289827051,103.8033265
STM3,BLK 168-171 STIRLING ROAD,C,HDB,STM3_C,1.289827051,103.8033265
T47A,BLK 864B TAMPINES STREET 83,C,HDB,T47A_C,1.354915149,103.9350607
T49A,BLK 882A TAMPINES STREET 83,C,HDB,T49A_C,1.351415214,103.9334184
TAM1,BLK 507 TAMPINES CENTRAL 1,C,HDB,TAM1_C,1.355179876,103.9459519
TAM2,BLK 475 TAMPINES STREET 44,C,HDB,TAM2_C,1.360293334,103.9531551
TB10,BLK 38/40 TELOK BLANGAH RISE,C,HDB,TB10_C,1.27240639,103.8232074
TB10,BLK 38/40 TELOK BLANGAH RISE,H,HDB,TB10_H,1.27240639,103.8232074
TB10,BLK 38/40 TELOK BLANGAH RISE,Y,HDB,TB10_Y,1.27240639,103.8232074
TB11,BLK 42/43 TELOK BLANGAH RISE,Y,HDB,TB11_Y,1.270612626,103.8235355
TB11,BLK 42/43 TELOK BLANGAH RISE,C,HDB,TB11_C,1.270612626,103.8235355
TB11,BLK 42/43 TELOK BLANGAH RISE,H,HDB,TB11_H,1.270612626,103.8235355
TB14,BLK 113/114 DEPOT ROAD,C,HDB,TB14_C,1.281825212,103.8073453
TB17,BLK 50/71 TELOK BLANGAH DRIVE,C,HDB,TB17_C,1.274814857,103.8130198
TB18,BLK 72/74/84 TELOK BLANGAH DRIVE,C,HDB,TB18_C,1.276512272,103.8098117
TB19,BLK 75/76 TELOK BLANGAH DRIVE,C,HDB,TB19_C,1.274664691,103.8087104
TB22,BLK 79/80/81 TELOK BLANGAH DRIVE,Y,HDB,TB22_Y,1.273911369,103.807581
TB22,BLK 79/80/81 TELOK BLANGAH DRIVE,C,HDB,TB22_C,1.273911369,103.807581
TB22,BLK 79/80/81 TELOK BLANGAH DRIVE,H,HDB,TB22_H,1.273911369,103.807581
TB23,DEPOT ROAD LORRY PARK,H,HDB,TB23_H,1.281342169,103.8152189
TB23,DEPOT ROAD LORRY PARK,C,HDB,TB23_C,1.281342169,103.8152189
TB23,DEPOT ROAD LORRY PARK,Y,HDB,TB23_Y,1.281342169,103.8152189
TB28,BLK 45 TELOK BLANGAH DRIVE,Y,HDB,TB28_Y,1.27202504,103.809112
TB28,BLK 45 TELOK BLANGAH DRIVE,H,HDB,TB28_H,1.27202504,103.809112
TB28,BLK 45 TELOK BLANGAH DRIVE,C,HDB,TB28_C,1.27202504,103.809112
TB4A,BLK 18 & 19 TELOK BLANGAH CRESCENT,C,HDB,TB4A_C,1.277634385,103.8224402
TBC2,BLK 23A TELOK BLANGAH CRESCENT,C,HDB,TBC2_C,1.275743058,103.8206896
TBC3,BLK 3A TELOK BLANGAH CRESCENT,C,HDB,TBC3_C,1.278973025,103.8176008
TBC3,BLK 3A TELOK BLANGAH CRESCENT,Y,HDB,TBC3_Y,1.278973025,103.8176008
TBC3,BLK 3A TELOK BLANGAH CRESCENT,H,HDB,TBC3_H,1.278973025,103.8176008
TBCM,BLK 16A TELOK BLANGAH CRESCENT,H,HDB,TBCM_H,1.277489245,103.8211642
TBCM,BLK 16A TELOK BLANGAH CRESCENT,C,HDB,TBCM_C,1.277489245,103.8211642
TBCM,BLK 16A TELOK BLANGAH CRESCENT,Y,HDB,TBCM_Y,1.277489245,103.8211642
TBM2,BLK 73A TELOK BLANGAH STREET 32,H,HDB,TBM2_H,1.275304365,103.8092233
TBM2,BLK 73A TELOK BLANGAH STREET 32,Y,HDB,TBM2_Y,1.275304365,103.8092233
TBM2,BLK 73A TELOK BLANGAH STREET 32,C,HDB,TBM2_C,1.275304365,103.8092233
TBM3,BLK 78A TELOK BLANGAH STREET 32,Y,HDB,TBM3_Y,1.273374336,103.8089728
TBM3,BLK 78A TELOK BLANGAH STREET 32,C,HDB,TBM3_C,1.273374336,103.8089728
TBM3,BLK 78A TELOK BLANGAH STREET 32,H,HDB,TBM3_H,1.273374336,103.8089728
TBM4,BLK 88A TELOK BLANGAH HEIGHTS,H,HDB,TBM4_H,1.277305538,103.8078117
TBM4,BLK 88A TELOK BLANGAH HEIGHTS,C,HDB,TBM4_C,1.277305538,103.8078117
TBM4,BLK 88A TELOK BLANGAH HEIGHTS,Y,HDB,TBM4_Y,1.277305538,103.8078117
TBM5,BLK 57A TELOK BLANGAH HEIGHTS,C,HDB,TBM5_C,1.274998507,103.8117515
TBM6,BLK 52A TELOK BLANGAH DR,C,HDB,TBM6_C,1.273333001,103.8111114
TBM7,BLK 70 TELOK BLANGAH HEIGHTS,C,HDB,TBM7_C,1.27626612,103.8108358
TBMT,BLK 80 TELOK BLANGAH ST 31,C,HDB,TBMT_C,1.273796254,103.8069013
TBMT,BLK 80 TELOK BLANGAH ST 31,H,HDB,TBMT_H,1.273796254,103.8069013
TBMT,BLK 80 TELOK BLANGAH ST 31,Y,HDB,TBMT_Y,1.273796254,103.8069013
TE13,BLK 78/80 MOH GUAN TERRACE/CHAY YAN STREET,C,HDB,TE13_C,1.28322666,103.8305746
TE14,BLK 140/142 JALAN BUKIT MERAH,C,HDB,TE14_C,1.276980582,103.8288547
TE25,BLK 17/31/141/150 KAMPONG BAHRU ROAD,C,HDB,TE25_C,1.277371664,103.8307877
TGM1,BLK 63A TEBAN GARDENS RD,C,HDB,TGM1_C,1.32110993,103.7388752
TGM2,BLK 61 TEBAN GARDENS RD,C,HDB,TGM2_C,1.322145019,103.7382945
TGM3,BLK 22A TEBAN GARDENS RD,C,HDB,TGM3_C,1.323261329,103.7393284
TGM4,BLK 57A TEBAN GARDENS RD,C,HDB,TGM4_C,1.322522222,103.7372518
TGML,BLK 64 AND 65 TEBAN GARDENS RD,C,HDB,TGML_C,1.321749687,103.7393415
TJ27,BLK 151/154 YUNG HO ROAD,C,HDB,TJ27_C,1.327008532,103.7211008
TJ28,BLK 364 YUNG AN ROAD,C,HDB,TJ28_C,1.337119757,103.7204589
TJ29,BLK 155A YUNG LOH ROAD,C,HDB,TJ29_C,1.328086177,103.7222703
TJ30,BLK 163A YUNG PING ROAD,C,HDB,TJ30_C,1.330101424,103.7222392
TJ31,BLK 331A KANG CHING ROAD,C,HDB,TJ31_C,1.33859457,103.7228702
TJ32,BLK 346A KANG CHING ROAD,C,HDB,TJ32_C,1.340049501,103.720183
TJ33,BLK 328A TAH CHING ROAD,C,HDB,TJ33_C,1.337109414,103.7232498
TJ34,BLK 115A HO CHING ROAD,C,HDB,TJ34_C,1.333949932,103.7245092
TJ35,BLK 183A CORPORATION DRIVE,C,HDB,TJ35_C,1.332900639,103.722484
TJ36,BLK 121A YUAN CHING RD,C,HDB,TJ36_C,1.336207856,103.7245298
TJ37,BLK 337 TAH CHING ROAD,C,HDB,TJ37_C,1.338282534,103.7225283
TJ38,175 YUNG KUANG ROAD,C,HDB,TJ38_C,1.332313569,103.7217797
TJ39,138 YUAN CHING ROAD,C,HDB,TJ39_C,1.3278375,103.7233188
TM10,BLK 331A TAMPINES STREET 32,C,HDB,TM10_C,1.353353646,103.9602551
TM11,BLK 384A TAMPINES STREET 32,C,HDB,TM11_C,1.354400372,103.9585245
TM12,BLK 390A TAMPINES AVENUE 7,C,HDB,TM12_C,1.355797193,103.9572147
TM13,BLK 374A TAMPINES STREET 34,C,HDB,TM13_C,1.356357094,103.9591007
TM14,BLK 891B TAMPINES AVENUE 8,C,HDB,TM14_C,1.349053032,103.9305553
TM15,BLK 450B TAMPINES STREET 42,C,HDB,TM15_C,1.357730625,103.9522237
TM16,BLK 230A TAMPINES STREET 21,C,HDB,TM16_C,1.355754807,103.9502311
TM17,BLK 842A TAMPINES STREET 82,C,HDB,TM17_C,1.351249841,103.9380026
TM18,BLK 856A TAMPINES STREET 82,C,HDB,TM18_C,1.352397971,103.9380349
TM19,BLK 364A TAMPINES STREET 34,C,HDB,TM19_C,1.357342655,103.9593449
TM20,BLK 366A TAMPINES STREET 34,C,HDB,TM20_C,1.358142718,103.9610215
TM21,BLK 340A TAMPINES STREET 33,C,HDB,TM21_C,1.351413327,103.9604738
TM22,BLK 351A TAMPINES STREET 33,C,HDB,TM22_C,1.352264487,103.9628295
TM23,BLK 354A TAMPINES STREET 33,C,HDB,TM23_C,1.354661486,103.9621811
TM24,BLK 359A TAMPINES ST 34,C,HDB,TM24_C,1.355417948,103.9614424
TM25,BLK 497E TAMPINES STREET 45,C,HDB,TM25_C,1.358714747,103.9584951
TM26,BLK 497K TAMPINES STREET 45,C,HDB,TM26_C,1.35982668,103.9596252
TM27,BLK 497L TAMPINES STREET 45,C,HDB,TM27_C,1.360653005,103.9598885
TM28,BLK 498K TAMPINES STREET 45,C,HDB,TM28_C,1.362780183,103.9568641
TM29,BLK 498C TAMPINES STREET 45,C,HDB,TM29_C,1.360685386,103.9591088
TM30,BLK 701A TAMPINES STREET 71,C,HDB,TM30_C,1.35687383,103.9366514
TM31,BLK 716A TAMPINES STREET 71,C,HDB,TM31_C,1.358751856,103.9366554
TM32,BLK 723A TAMPINES STREET 72,C,HDB,TM32_C,1.359535602,103.9352307
TM33,BLK 727A TAMPINES STREET 71,C,HDB,TM33_C,1.356363667,103.9360719
TM34,BLK 730A TAMPINES STREET 71,C,HDB,TM34_C,1.35721981,103.9334329
TM35,BLK 742A TAMPINES STREET 72,C,HDB,TM35_C,1.359914848,103.9341393
TM36,BLK 515 TAMPINES CTRL 7,C,HDB,TM36_C,1.357162986,103.9390733
TM37,BLK 518 TAMPINES CTRL 7,C,HDB,TM37_C,1.356176844,103.9386072
TM41,BLK 921A TAMPINES ST 91,C,HDB,TM41_C,1.347523987,103.9414489
TM42,BLK 823A TAMPINES STREET 81,C,HDB,TM42_C,1.348936975,103.9335075
TM43,BLK 202A TAMPINES STREET 21,C,HDB,TM43_C,1.353387178,103.9522347
TM44,BLK 499 TAMPINES AVE 9,C,HDB,TM44_C,1.359200025,103.9563169
TM45,BLK 869C TAMPINES AVE 8,C,HDB,TM45_C,1.355347417,103.933003
TM46,BLK 522 TAMPINES CTRL 7,C,HDB,TM46_C,1.358546579,103.9384438
TM47,BLK 519 TAMPINES CENTRAL 8,C,HDB,TM47_C,1.356783796,103.94023
TM48,BLK 890 TAMPINES AVE 1,C,HDB,TM48_C,1.347078274,103.9341414
TM49,BLK 494F TAMPINES ST 43,C,HDB,TM49_C,1.363979776,103.9530237
TM50,BLK 870B TAMPINES ST 86,C,HDB,TM50_C,1.35644833,103.9311196
TM51,BLK 879C TAMPINES AVE 8,C,HDB,TM51_C,1.351182904,103.9287561
TP10,BLK 68 LORONG 5 TOA PAYOH,C,HDB,TP10_C,1.334916138,103.8535916
TP12,BLK 71/72 LORONG 5 TOA PAYOH,C,HDB,TP12_C,1.334027341,103.852107
TP14,BLK 63/64 LORONG 5 TOA PAYOH,C,HDB,TP14_C,1.335888611,103.8524077
TP15,BLK 53 TO 55 LORONG 5 TOA PAYOH,C,HDB,TP15_C,1.3374794,103.8508335
TP16,BLK 175/183 TO 185 TOA PAYOH TOWN CENTRE,C,HDB,TP16_C,1.333245746,103.8483162
TP17,BLK 177 TO 179 TOA PAYOH TOWN CENTRE,C,HDB,TP17_C,1.333773023,103.8485933
TP18,BLK 186/191 TO 193 TOA PAYOH TOWN CENTRE,C,HDB,TP18_C,1.332589321,103.8507445
TP20,BLK 158-161/163/168-174 LORONG 1 TOA PAYOH,C,HDB,TP20_C,1.33102242,103.8444876
TP22,BLK 148 TO 150 LORONG 1 TOA PAYOH,C,HDB,TP22_C,1.334200937,103.8440423
TP27,BLK 125/126/131 LORONG 2 TOA PAYOH,C,HDB,TP27_C,1.337544128,103.8452676
TP30,BLK 116/122 LORONG 1 TOA PAYOH,C,HDB,TP30_C,1.340605802,103.8463328
TP31,BLK 109/111 TO 115 LORONG 1 TOA PAYOH,C,HDB,TP31_C,1.341101079,103.845871
TP34,BLK 49 TO 52 LORONG 5 TOA PAYOH,C,HDB,TP34_C,1.337988183,103.8524333
TP36,BLK 43 TO 48 LORONG 5/6 TOA PAYOH,C,HDB,TP36_C,1.336263105,103.8537886
TP3A,BLK 3A LORONG 7 TOA PAYOH,C,HDB,TP3A_C,1.339518206,103.8542126
TP40,BLK 241-259/25-27 KIM KEAT LINK/AVE,C,HDB,TP40_C,1.331687195,103.8567142
TP41,BLK 253/254/256 KIM KEAT AVENUE,C,HDB,TP41_C,1.331969495,103.8582438
TP43,BLK 19 TO 23 LORONG 7 TOA PAYOH,C,HDB,TP43_C,1.334766071,103.8572377
TP48,BLK 8 LORONG 7 TOA PAYOH,C,HDB,TP48_C,1.337571506,103.8566807
TP49,BLK 4/5 LORONG 7 TOA PAYOH,C,HDB,TP49_C,1.338869601,103.8557427
TP4A,BLK 4A LORONG 7 TOA PAYOH,C,HDB,TP4A_C,1.33927119,103.855529
TP50,BLK 1 TO 3 LORONG 7 TOA PAYOH,C,HDB,TP50_C,1.338878433,103.854431
TP52,BLK 210 TO 215 LORONG 8 TOA PAYOH,C,HDB,TP52_C,1.341408653,103.8545392
TP53,BLK 216 TO 221 LORONG 8 TOA PAYOH,C,HDB,TP53_C,1.342442066,103.8555524
TP54,BLK 222 TO 224 LORONG 8 TOA PAYOH,C,HDB,TP54_C,1.341438888,103.8564559
TP60,BLK 236 TO 240 TOA PAYOH LORONG 1,C,HDB,TP60_C,1.34016499,103.8522587
TP62,BLK 199 TO 201 TOA PAYOH NORTH,C,HDB,TP62_C,1.341419702,103.8504611
TP63,BLK 202 TO 204 TOA PAYOH NORTH,C,HDB,TP63_C,1.341762454,103.8490328
TP67,BLK 25-27/257-259 KIM KEAT AVE,C,HDB,TP67_C,1.332749275,103.8571109
TP68,BLK 196 KIM KEAT AVE,C,HDB,TP68_C,1.331135704,103.8592937
TPB1,BLK 18A LOR 6 TOA PAYOH,C,HDB,TPB1_C,1.335994695,103.8566064
TPM2,BLK 101C LORONG 2 TOA PAYOH,C,HDB,TPM2_C,1.339270204,103.8470872
TPM3,BLK 171A LORONG 1 TOA PAYOH,C,HDB,TPM3_C,1.330749004,103.8422339
TPM4,BLK 81C LORONG 4 TOA PAYOH,C,HDB,TPM4_C,1.335754158,103.8493461
TPM5,BLK 84C LORONG 2 TOA PAYOH,C,HDB,TPM5_C,1.335818685,103.8473399
TPM6,BLK 35A LORONG 5 TOA PAYOH,C,HDB,TPM6_C,1.334759982,103.8546234
TPM7,BLK 120A LORONG 2 TOA PAYOH,C,HDB,TPM7_C,1.339849706,103.8459218
TPM8,BLK 11A LORONG 8 TOA PAYOH,C,HDB,TPM8_C,1.336635251,103.859286
TPM9,BLK 10A LORONG 7 TOA PAYOH,C,HDB,TPM9_C,1.337081282,103.857789
TPMA,BLK 60A LORONG 4 TOA PAYOH,C,HDB,TPMA_C,1.33650366,103.8511336
TPMB,BLK 156A LORONG 1 TOA PAYOH,C,HDB,TPMB_C,1.333033168,103.845225
TPMC,BLK 110A LORONG 1 TOA PAYOH,C,HDB,TPMC_C,1.341935891,103.8461607
TPMD,BLK 161A LORONG 1 TOA PAYOH,C,HDB,TPMD_C,1.330208075,103.8449112
TPME,BLK 93A LORONG 4 TOA PAYOH,C,HDB,TPME_C,1.338446133,103.8498468
TPMF,BLK 141A LORONG 2 TOA PAYOH,C,HDB,TPMF_C,1.33510317,103.8456344
TPMG,BLK 128A LORONG 1 TOA PAYOH,C,HDB,TPMG_C,1.33822914,103.8440355
TPMH,BLK 260 KIM KEAT AVENUE,C,HDB,TPMH_C,1.33202292,103.8573979
TPMJ,BLK 146A LORONG 2 TOA PAYOH,C,HDB,TPMJ_C,1.334266202,103.8454805
TPMK,BLK 194A KIM KEAT AVE,C,HDB,TPMK_C,1.330976905,103.8585718
TPML,BLK 233A LOR 8 TOA PAYOH,C,HDB,TPML_C,1.338225876,103.8589232
TPMM,BLK 227A LOR 8 TOA PAYOH,C,HDB,TPMM_C,1.339014103,103.8580037
TPMN,BLK 78B TOA PAYOH CENTRAL,C,HDB,TPMN_C,1.334893016,103.8485785
TPMP,BLK 138 LORONG 1A TOA PAYOH,C,HDB,TPMP_C,1.336684166,103.8448014
TPMQ,BLK 130 LORONG 1 TOA PAYOH,C,HDB,TPMQ_C,1.336978466,103.8428537
TWM1,BLK 154A JALAN TECK WHYE,C,HDB,TWM1_C,1.379154477,103.757533
TWM2,BLK 158A JALAN TECK WHYE,C,HDB,TWM2_C,1.37963666,103.7565767
TWM3,BLK 160A JALAN TECK WHYE,C,HDB,TWM3_C,1.380388916,103.7573167
TWM4,BLK 165 TECK WHYE CRESCENT,C,HDB,TWM4_C,1.382886815,103.7539323
UAM1,BLK 2A JOO SENG RD,C,HDB,UAM1_C,1.334497809,103.8792136
UBK2,BLK 11/15/18 UPPER BOON KENG,C,HDB,UBK2_C,1.315597179,103.8713975
UBK4,BLK 19/20 UPPER BOON KENG,C,HDB,UBK4_C,1.315287938,103.8740882
UBK5,BLK 38/39 UPPER BOON KENG,C,HDB,UBK5_C,1.318535793,103.8739594
UBKM,BLK 13A UPPER BOON KENG ROAD,C,HDB,UBKM_C,1.314794986,103.8708117
UBM1,BLK 5 LOR 1 GEYLANG,C,HDB,UBM1_C,1.312641664,103.8726214
UBM2,BLK 8 UPPER BOON KENG ROAD,C,HDB,UBM2_C,1.31310842,103.870389
W100,BLK 537-547 WOODLANDS DRIVE 16,C,HDB,W100_C,1.428704451,103.7922404
W101,BLK 686 WOODLANDS DRIVE 73,C,HDB,W101_C,1.442544327,103.8057857
W102,BLK 687 WOODLANDS DRIVE 75,C,HDB,W102_C,1.441204807,103.8066166
W103,BLK 766A WOODLANDS CIRCLE,C,HDB,W103_C,1.445746025,103.7973359
W104,BLK 688 WOODLANDS DR 75,C,HDB,W104_C,1.44397465,103.8075386
W105,BLK 689 WOODLANDS DR 75,C,HDB,W105_C,1.444667303,103.8088593
W106,BLK 690 WOODLANDS DRIVE 75,C,HDB,W106_C,1.442935758,103.8084785
W107,BLK 569A-569B CHAMPIONS WAY,C,HDB,W107_C,1.429800753,103.789597
W108,BLK 302A WOODLANDS STREET 31,C,HDB,W108_C,1.431582594,103.7753038
W109,BLK 764B WOODLANDS CIRCLE,C,HDB,W109_C,1.445022278,103.7973367
W11M,BLK 29A MARSILING DR,C,HDB,W11M_C,1.442724074,103.7728566
W12M,BLK 34A MARSILING DR,C,HDB,W12M_C,1.44464075,103.7722038
W181,BLK 181 MARSILING ROAD,C,HDB,W181_C,1.43965387,103.7792968
W505,BLK 505A WOODLANDS DRIVE 14,C,HDB,W505_C,1.43213756,103.7916046
W509,BLK 509A WOODLANDS DRIVE 14,C,HDB,W509_C,1.433285193,103.789302
W516,BLK 516A WOODLANDS DRIVE 14,C,HDB,W516_C,1.434167349,103.7907763
W517,BLK 517A WOODLANDS DRIVE 14,C,HDB,W517_C,1.434144583,103.7915193
W527,BLK 527A WOODLANDS DRIVE 14,C,HDB,W527_C,1.431970592,103.7925562
W536,BLK 536A WOODLANDS DRIVE 14,C,HDB,W536_C,1.431139153,103.7915236
W546,BLK 546A WOODLANDS DRIVE 16,C,HDB,W546_C,1.429747894,103.7934091
W549,BLK 549A WOODLANDS DRIVE 44,C,HDB,W549_C,1.43230047,103.7949345
W554,BLK 554A WOODLANDS DRIVE 53,C,HDB,W554_C,1.432540569,103.7962219
W570,BLK 570 WOODLANDS AVENUE 1,C,HDB,W570_C,1.43090381,103.7900316
W574,BLK 574 WOODLANDS DRIVE 16,C,HDB,W574_C,1.430589086,103.7984436
W578,BLK 578A WOODLANDS DRIVE 16,C,HDB,W578_C,1.431363794,103.7966918
W579,BLK 579A WOODLANDS DRIVE 16,C,HDB,W579_C,1.431042846,103.7955345
W586,BLK 586A WOODLANDS DRIVE 16,C,HDB,W586_C,1.429176383,103.7947001
W588,BLK 588A WOODLANDS DRIVE 16,C,HDB,W588_C,1.428216049,103.7946955
W676,BLK 676 WOODLANDS DRIVE 71,C,HDB,W676_C,1.439762261,103.8007325
W717,BLK 717C WOODLANDS DRIVE 70,C,HDB,W717_C,1.440928493,103.7986484
W780,BLK 780 WOODLANDS CRESCENT,C,HDB,W780_C,1.448235185,103.8011012
W782,BLK 782 WOODLANDS CRESCENT,C,HDB,W782_C,1.448205178,103.8035717
W783,BLK 783 WOODLANDS RISE,C,HDB,W783_C,1.447818842,103.8041211
W785,BLK 785 WOODLANDS RISE,C,HDB,W785_C,1.4470667,103.8049956
W887,BLK 887 WOODLANDS DR 50,C,HDB,W887_C,1.437573715,103.7947033
W889,BLK 889 WOODLANDS DRIVE 50,C,HDB,W889_C,1.438012456,103.7936206
WDB1,BLK 104 WHAMPOA DRIVE,C,HDB,WDB1_C,1.320770033,103.8532442
Y21M,BLK 296A YISHUN STREET 20,C,HDB,Y21M_C,1.435359862,103.834854
Y25M,813 YISHUN RING ROAD,C,HDB,Y25M_C,1.417712895,103.832653
Y28M,BLK 840A YISHUN STREET 81,C,HDB,Y28M_C,1.415445285,103.8343715
Y30M,BLK 848A YISHUN STREET 81,C,HDB,Y30M_C,1.416557602,103.8357514
Y34A,BLK 614-618 YISHUN STREET 61,C,HDB,Y34A_C,1.419269269,103.8360656
Y41M,BLK 307 YISHUN RING ROAD/CENTRAL,C,HDB,Y41M_C,1.430750309,103.8408848
Y45M,BLK 347 YISHUN AVE 11,C,HDB,Y45M_C,1.427502625,103.8426298
Y48M,BLK 385 YISHUN RING/AVENUE 6,C,HDB,Y48M_C,1.428367126,103.8475295
Y49L,BLK 418/419 YISHUN AVE 11,C,HDB,Y49L_C,1.423968697,103.8472649
Y49M,BLK 419A YISHUN AVENUE 11,C,HDB,Y49M_C,1.424393449,103.8475086
Y51M,BLK 441 YISHUN AVE 11,C,HDB,Y51M_C,1.422743151,103.8455692
Y52M,BLK 456A YISHUN ST 41,C,HDB,Y52M_C,1.420310438,103.8449203
Y53M,BLK 426 YISHUN AVE 11,C,HDB,Y53M_C,1.422924,103.8460164
Y54M,BLK 925 YISHUN CENTRAL 1,C,HDB,Y54M_C,1.427311894,103.8370354
Y59M,BLK 429 YISHUN AVE 11,C,HDB,Y59M_C,1.422273747,103.8491759
